Ax,Ay,Az,Gx,Gy,Gz,Cx,Cy,Cz,Lt,Li,alt,temp
-2145.000000,360.000000,302.000000,330.000000,-86.000000,-27.000000,10789.600000,396.400000,8909.300000,7.102000,3.000000,1334.050000,23.750000
-2246.000000,441.000000,312.000000,-187.000000,36.000000,-152.000000,10789.000000,397.000000,8906.000000,7.040800,3.000000,1334.042500,23.750000
-2321.000000,236.000000,571.000000,-700.000000,-742.000000,-671.000000,10790.500000,397.000000,8908.100000,7.000000,2.980000,1334.035000,23.750000
-2234.000000,-85.000000,357.000000,-293.000000,-298.000000,-954.000000,10792.000000,397.000000,8910.200000,7.000000,2.920000,1334.027500,23.750000
-2447.000000,109.000000,382.000000,-447.000000,244.000000,-568.000000,10793.500000,397.000000,8912.300000,7.000000,2.860000,1334.020000,23.750000
-2509.000000,298.000000,258.000000,-153.000000,352.000000,-433.000000,10798.800000,397.800000,8913.200000,7.000000,2.800000,1334.012500,23.750000
-2215.000000,246.000000,191.000000,-258.000000,-540.000000,-296.000000,10806.000000,399.000000,8913.500000,7.000000,2.740000,1334.005000,23.750000
-1889.000000,73.000000,-239.000000,343.000000,-907.000000,-12.000000,10813.200000,400.200000,8913.800000,7.000000,2.680000,1334.001900,23.750000
-1873.000000,-52.000000,-250.000000,362.000000,308.000000,312.000000,10817.700000,401.500000,8914.800000,7.000000,2.620000,1334.007600,23.750000
-2209.000000,-29.000000,112.000000,539.000000,205.000000,342.000000,10816.800000,403.000000,8917.200000,7.000000,2.560000,1334.013300,23.750000
-2317.000000,122.000000,218.000000,941.000000,-312.000000,231.000000,10815.900000,404.500000,8919.600000,7.000000,2.500000,1334.018900,23.750000
-2162.000000,243.000000,89.000000,827.000000,11.000000,268.000000,10815.000000,406.000000,8922.000000,7.000000,2.440000,1334.024600,23.750000
-2023.000000,199.000000,93.000000,224.000000,242.000000,461.000000,10812.600000,403.600000,8921.100000,7.000000,2.380000,1334.030300,23.750000
-1839.000000,101.000000,134.000000,374.000000,-48.000000,470.000000,10810.200000,401.200000,8920.200000,7.000000,2.320000,1334.036000,23.750000
-1631.000000,104.000000,114.000000,632.000000,-206.000000,604.000000,10807.800000,398.800000,8919.300000,7.000000,2.260000,1334.041700,23.750000
-1546.000000,133.000000,78.000000,343.000000,207.000000,586.000000,10802.400000,397.400000,8916.800000,7.000000,2.200000,1334.047300,23.750000
-1623.000000,77.000000,126.000000,237.000000,522.000000,424.000000,10795.500000,396.500000,8913.500000,7.000000,2.140000,1334.053000,23.750000
-1750.000000,146.000000,140.000000,234.000000,520.000000,529.000000,10788.600000,395.600000,8910.200000,7.000000,2.080000,1334.058700,23.750000
-1897.000000,188.000000,224.000000,1.000000,354.000000,221.000000,10783.000000,395.800000,8907.700000,7.000000,2.020000,1334.064400,23.750000
-1971.000000,195.000000,296.000000,-101.000000,164.000000,234.000000,10780.000000,398.200000,8906.800000,6.960000,2.000000,1334.070100,23.750000
-1989.000000,251.000000,243.000000,-123.000000,116.000000,265.000000,10777.000000,400.600000,8905.900000,6.900000,2.000000,1334.075800,23.750000
-2085.000000,345.000000,152.000000,-169.000000,277.000000,309.000000,10774.000000,403.000000,8905.000000,6.840000,2.000000,1334.081400,23.750000
-2293.000000,348.000000,222.000000,-483.000000,219.000000,309.000000,10771.900000,400.300000,8902.900000,6.780000,2.000000,1334.087100,23.750000
-2375.000000,250.000000,512.000000,-746.000000,-355.000000,119.000000,10769.800000,397.600000,8900.800000,6.720000,2.000000,1334.092800,23.750000
-2600.000000,248.000000,388.000000,-374.000000,-343.000000,60.000000,10767.700000,394.900000,8898.700000,6.660000,2.000000,1334.098500,23.750000
-2432.000000,507.000000,269.000000,-309.000000,-333.000000,-56.000000,10768.600000,394.600000,8901.000000,6.600000,2.000000,1334.104200,23.750000
-2428.000000,665.000000,109.000000,-154.000000,-587.000000,88.000000,10771.000000,395.500000,8905.500000,6.540000,2.000000,1334.109800,23.750000
-2041.000000,744.000000,87.000000,-54.000000,-671.000000,-15.000000,10773.400000,396.400000,8910.000000,6.480000,2.000000,1334.115500,23.750000
-1749.000000,796.000000,-182.000000,141.000000,-368.000000,166.000000,10774.818200,396.363600,8914.272700,6.420000,2.000000,1334.121200,23.750000
-1855.000000,904.000000,-514.000000,-254.000000,817.000000,99.000000,10774.272700,394.454500,8918.090900,6.360000,2.000000,1334.126900,23.750000
-2131.000000,795.000000,-114.000000,-822.000000,594.000000,-5.000000,10773.727300,392.545500,8921.909100,6.300000,2.000000,1334.132600,23.750000
-2201.000000,502.000000,245.000000,-251.000000,-654.000000,-59.000000,10773.181800,390.636400,8925.727300,6.240000,2.000000,1334.138300,23.750000
-1950.000000,502.000000,233.000000,-212.000000,-361.000000,-143.000000,10775.600000,390.800000,8926.200000,6.180000,2.000000,1334.143900,23.750000
-1793.000000,414.000000,253.000000,-589.000000,99.000000,-223.000000,10779.500000,392.000000,8925.000000,6.120000,2.000000,1334.149600,23.750000
-1633.000000,313.000000,293.000000,-426.000000,-21.000000,-162.000000,10783.400000,393.200000,8923.800000,6.060000,2.000000,1334.155300,23.750000
-1533.000000,220.000000,363.000000,-205.000000,-389.000000,-289.000000,10786.100000,393.400000,8923.600000,6.000000,2.000000,1334.161000,23.750000
-1547.000000,223.000000,393.000000,-184.000000,-127.000000,-224.000000,10786.400000,391.600000,8925.400000,6.060000,2.000000,1334.166700,23.750000
-1662.000000,180.000000,547.000000,-230.000000,305.000000,-83.000000,10786.700000,389.800000,8927.200000,6.120000,2.000000,1334.172300,23.750000
-1792.000000,214.000000,584.000000,157.000000,166.000000,-235.000000,10787.000000,388.000000,8929.000000,6.180000,2.000000,1334.178000,23.750000
-1838.000000,232.000000,551.000000,169.000000,-142.000000,-164.000000,10789.700000,386.500000,8930.200000,6.240000,2.000000,1334.183700,23.750000
-1931.000000,240.000000,512.000000,300.000000,146.000000,-249.000000,10792.400000,385.000000,8931.400000,6.300000,2.000000,1334.187500,23.750000
-2051.000000,264.000000,486.000000,312.000000,144.000000,-64.000000,10795.100000,383.500000,8932.600000,6.360000,2.000000,1334.187500,23.750000
-2122.000000,333.000000,392.000000,401.000000,39.000000,-195.000000,10796.800000,386.000000,8932.800000,6.420000,2.000000,1334.187500,23.750000
-2232.000000,380.000000,474.000000,120.000000,111.000000,-245.000000,10798.000000,390.500000,8932.500000,6.480000,2.000000,1334.187500,23.750000
-2282.000000,304.000000,661.000000,32.000000,-248.000000,-364.000000,10799.200000,395.000000,8932.200000,6.540000,2.000000,1334.187500,23.750000
-2375.000000,282.000000,335.000000,322.000000,-124.000000,-464.000000,10801.600000,398.300000,8931.600000,6.600000,2.000000,1334.187500,23.750000
-2472.000000,172.000000,608.000000,-130.000000,-393.000000,-560.000000,10806.400000,399.200000,8930.400000,6.660000,2.000000,1334.187500,23.750000
-2273.000000,197.000000,358.000000,498.000000,-455.000000,-375.000000,10811.200000,400.100000,8929.200000,6.720000,2.000000,1334.187500,23.750000
-2108.000000,173.000000,-9.000000,897.000000,-312.000000,-123.000000,10816.000000,401.000000,8928.000000,6.780000,2.000000,1334.187500,23.750000
-2076.000000,315.000000,-292.000000,486.000000,324.000000,37.000000,10816.000000,399.500000,8928.600000,6.840000,2.000000,1334.187500,23.750000
-2203.000000,171.000000,-51.000000,261.000000,-143.000000,159.000000,10816.000000,398.000000,8929.200000,6.900000,2.000000,1334.187500,23.750000
-2184.000000,115.000000,107.000000,669.000000,-164.000000,56.000000,10816.000000,396.500000,8929.800000,6.960000,2.000000,1334.187500,23.750000
-2186.000000,319.000000,-128.000000,862.000000,386.000000,283.000000,10813.600000,394.000000,8930.800000,6.980000,2.000000,1334.187500,23.750000
-2141.000000,497.000000,-66.000000,496.000000,-102.000000,69.000000,10810.000000,391.000000,8932.000000,6.920000,2.000000,1334.187500,23.750000
-2050.000000,361.000000,267.000000,62.000000,-327.000000,47.000000,10806.400000,388.000000,8933.200000,6.860000,2.000000,1334.187500,23.750000
-1728.000000,200.000000,342.000000,405.000000,-293.000000,147.000000,10803.300000,386.800000,8932.900000,6.800000,2.000000,1334.187500,23.750000
-1521.000000,183.000000,153.000000,395.000000,66.000000,337.000000,10801.200000,389.200000,8929.600000,6.740000,2.000000,1334.187500,23.750000
-1514.000000,169.000000,102.000000,325.000000,347.000000,415.000000,10799.100000,391.600000,8926.300000,6.680000,2.000000,1334.187500,23.750000
-1652.000000,192.000000,142.000000,336.000000,361.000000,349.000000,10797.000000,394.000000,8923.000000,6.620000,2.000000,1334.187500,23.750000
-1754.000000,240.000000,177.000000,359.000000,451.000000,297.000000,10798.500000,395.200000,8920.900000,6.560000,2.000000,1334.187500,23.750000
-1923.000000,282.000000,161.000000,280.000000,449.000000,109.000000,10800.000000,396.400000,8918.800000,6.500000,2.000000,1334.187500,23.750000
-2034.000000,320.000000,169.000000,41.000000,442.000000,249.000000,10801.500000,397.600000,8916.700000,6.440000,2.000000,1334.187500,23.750000
-2077.000000,265.000000,285.000000,-81.000000,27.000000,-62.000000,10798.200000,399.000000,8913.400000,6.380000,2.000000,1334.187500,23.750000
-2001.000000,314.000000,280.000000,2.000000,-146.000000,-16.000000,10792.500000,400.500000,8909.500000,6.320000,2.000000,1334.187500,23.750000
-2090.000000,386.000000,217.000000,-154.000000,-45.000000,-24.000000,10786.800000,402.000000,8905.600000,6.260000,2.000000,1334.187500,23.750000
-2196.000000,328.000000,322.000000,-446.000000,-286.000000,-173.000000,10783.800000,401.500000,8902.900000,6.200000,2.000000,1334.187500,23.750000
-2245.000000,273.000000,399.000000,-706.000000,-562.000000,-236.000000,10786.200000,397.000000,8902.600000,6.140000,2.000000,1334.187500,23.750000
-2439.000000,395.000000,96.000000,-190.000000,-396.000000,-103.000000,10788.600000,392.500000,8902.300000,6.080000,2.000000,1334.187500,23.750000
-2246.000000,656.000000,129.000000,-684.000000,-620.000000,-133.000000,10791.000000,388.000000,8902.000000,6.020000,2.000000,1334.187500,23.750000
-2226.000000,681.000000,200.000000,-779.000000,-682.000000,-50.000000,10794.900000,389.800000,8906.200000,6.040000,2.040000,1334.187500,23.750000
-1894.000000,780.000000,179.000000,-519.000000,-601.000000,292.000000,10798.800000,391.600000,8910.400000,6.100000,2.100000,1334.187500,23.750000
-1952.000000,803.000000,-166.000000,-700.000000,627.000000,398.000000,10802.700000,393.400000,8914.600000,6.160000,2.160000,1334.187500,23.750000
-2213.000000,770.000000,38.000000,-1096.000000,722.000000,343.000000,10803.800000,393.200000,8917.200000,6.220000,2.220000,1334.187500,23.750000
-2203.000000,444.000000,387.000000,-1120.000000,-12.000000,-71.000000,10803.500000,392.000000,8919.000000,6.280000,2.280000,1334.187500,23.750000
-2033.000000,227.000000,390.000000,-970.000000,183.000000,9.000000,10803.200000,390.800000,8920.800000,6.340000,2.340000,1334.176200,23.750000
-1855.000000,217.000000,295.000000,-782.000000,370.000000,0.000000,10804.100000,389.900000,8923.500000,6.400000,2.400000,1334.165000,23.750000
-1688.000000,233.000000,257.000000,-795.000000,386.000000,4.000000,10807.400000,389.600000,8928.000000,6.460000,2.460000,1334.153700,23.750000
-1587.000000,130.000000,341.000000,-681.000000,188.000000,-86.000000,10810.700000,389.300000,8932.500000,6.520000,2.520000,1334.142500,23.750000
-1610.000000,106.000000,439.000000,-475.000000,192.000000,-61.000000,10814.000000,389.000000,8937.000000,6.580000,2.580000,1334.131200,23.750000
-1766.000000,215.000000,519.000000,-431.000000,542.000000,-16.000000,10819.100000,389.900000,8934.600000,6.640000,2.640000,1334.120000,23.750000
-1937.000000,340.000000,420.000000,-254.000000,529.000000,119.000000,10824.200000,390.800000,8932.200000,6.700000,2.700000,1334.108800,23.750000
-2024.000000,415.000000,314.000000,-248.000000,274.000000,-21.000000,10829.300000,391.700000,8929.800000,6.760000,2.760000,1334.097500,23.750000
-2052.000000,404.000000,312.000000,-249.000000,-29.000000,-102.000000,10834.000000,391.800000,8927.400000,6.820000,2.820000,1334.086300,23.750000
-2035.000000,464.000000,256.000000,-123.000000,-237.000000,15.000000,10838.500000,391.500000,8925.000000,6.880000,2.880000,1334.075000,23.750000
-2036.000000,487.000000,217.000000,-404.000000,8.000000,-47.000000,10843.000000,391.200000,8922.600000,6.940000,2.940000,1334.063800,23.750000
-2015.000000,286.000000,366.000000,-779.000000,27.000000,-117.000000,10845.700000,391.800000,8920.000000,7.000000,3.000000,1334.052500,23.750000
-1970.000000,101.000000,326.000000,-425.000000,-270.000000,-220.000000,10844.800000,394.200000,8917.000000,7.000000,3.000000,1334.041200,23.750000
-2143.000000,187.000000,246.000000,-684.000000,51.000000,-389.000000,10843.900000,396.600000,8914.000000,7.000000,3.000000,1334.030000,23.750000
-2364.000000,278.000000,321.000000,-648.000000,-192.000000,-367.000000,10843.000000,399.000000,8911.000000,7.000000,3.000000,1334.018700,23.750000
-2498.000000,529.000000,56.000000,-614.000000,102.000000,-134.000000,10846.900000,399.600000,8913.400000,7.000000,3.000000,1334.007500,23.750000
-2490.000000,556.000000,102.000000,-1208.000000,63.000000,91.000000,10850.800000,400.200000,8915.800000,7.000000,3.000000,1333.996200,23.750000
-2078.000000,239.000000,33.000000,-1037.000000,-271.000000,283.000000,10854.700000,400.800000,8918.200000,7.000000,3.000000,1333.985000,23.750000
-1831.000000,-34.000000,-151.000000,-724.000000,-37.000000,383.000000,10858.600000,398.800000,8917.800000,7.000000,3.000000,1333.973800,23.750000
-2005.000000,180.000000,-277.000000,-739.000000,448.000000,180.000000,10862.500000,395.500000,8916.000000,7.000000,3.000000,1333.962500,23.750000
-2195.000000,477.000000,-43.000000,-618.000000,-349.000000,349.000000,10866.400000,392.200000,8914.200000,7.000000,3.000000,1333.951300,23.750000
-2279.000000,656.000000,-29.000000,-482.000000,-846.000000,305.000000,10867.300000,390.700000,8914.600000,7.000000,3.000000,1333.940000,23.750000
-2166.000000,561.000000,153.000000,-1492.000000,-474.000000,492.000000,10862.200000,392.800000,8919.400000,7.000000,3.000000,1333.928800,23.750000
-2026.000000,344.000000,152.000000,-1770.000000,-192.000000,645.000000,10857.100000,394.900000,8924.200000,7.000000,3.000000,1333.917500,23.750000
-1871.000000,243.000000,-28.000000,-1971.000000,223.000000,834.000000,10852.000000,397.000000,8929.000000,7.000000,3.000000,1333.906200,23.750000
-1814.000000,173.000000,61.000000,-2055.000000,327.000000,747.000000,10853.800000,396.100000,8931.400000,7.000000,3.000000,1333.895000,23.750000
-1804.000000,105.000000,258.000000,-2267.000000,276.000000,613.000000,10855.600000,395.200000,8933.800000,7.000000,3.000000,1333.883700,23.750000
-1900.000000,195.000000,267.000000,-2150.000000,451.000000,583.000000,10857.400000,394.300000,8936.200000,7.000000,3.000000,1333.872500,23.750000
-1998.000000,188.000000,119.000000,-2263.000000,377.000000,554.000000,10862.000000,393.200000,8935.000000,7.020000,3.000000,1333.861200,23.750000
-2039.000000,82.000000,231.000000,-2373.000000,419.000000,628.000000,10868.000000,392.000000,8932.000000,7.080000,3.000000,1333.850000,23.750000
-2094.000000,44.000000,363.000000,-2428.000000,485.000000,364.000000,10874.000000,390.800000,8929.000000,7.140000,3.000000,1333.838700,23.750000
-2110.000000,66.000000,353.000000,-2397.000000,417.000000,542.000000,10880.400000,390.600000,8926.400000,7.200000,3.000000,1333.827500,23.750000
-2103.000000,99.000000,368.000000,-2221.000000,374.000000,436.000000,10887.600000,392.400000,8924.600000,7.260000,3.000000,1333.816300,23.750000
-1897.000000,128.000000,252.000000,-2233.000000,458.000000,545.000000,10894.800000,394.200000,8922.800000,7.320000,3.000000,1333.816300,23.750000
-1791.000000,156.000000,86.000000,-2288.000000,777.000000,492.000000,10902.000000,396.000000,8921.000000,7.380000,3.000000,1333.821900,23.750000
-1909.000000,121.000000,109.000000,-2390.000000,1248.000000,548.000000,10904.100000,396.000000,8917.400000,7.440000,3.000000,1333.827500,23.750000
-2123.000000,88.000000,288.000000,-2276.000000,1188.000000,442.000000,10906.200000,396.000000,8913.800000,7.500000,3.000000,1333.833100,23.750000
-2222.000000,204.000000,444.000000,-2061.000000,804.000000,398.000000,10908.300000,396.000000,8910.200000,7.560000,3.000000,1333.838700,23.750000
-2125.000000,311.000000,403.000000,-1870.000000,573.000000,407.000000,10910.200000,396.600000,8903.400000,7.620000,3.000000,1333.844400,23.750000
-1937.000000,450.000000,242.000000,-1745.000000,566.000000,349.000000,10912.000000,397.500000,8895.000000,7.680000,3.000000,1333.850000,23.750000
-1887.000000,524.000000,162.000000,-1779.000000,794.000000,611.000000,10913.800000,398.400000,8886.600000,7.740000,3.000000,1333.855600,23.750000
-1898.000000,480.000000,204.000000,-1776.000000,899.000000,495.000000,10915.500000,400.500000,8878.300000,7.800000,3.000000,1333.861200,23.750000
-1960.000000,471.000000,126.000000,-1644.000000,1022.000000,510.000000,10917.000000,405.000000,8870.200000,7.860000,3.000000,1333.866900,23.750000
